,degree,closeness,betweenness,eigenvector,pagerank
survilesupplicant,0.00018878610534264677,0.20866242540032695,0.0001888039271216841,0.0005197098182555822,8.568596465563578e-05
1firefly,0.00018878610534264677,0.17264756689808025,9.440196356084206e-05,1.7068511573386154e-05,9.722001954123435e-05
teklamarie,9.439305267132339e-05,0.14723090820651796,0.0,5.595245301493704e-07,5.5943451642064726e-05
mr-oldman,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
stayingwoke,0.0006607513686992637,0.24777808962484799,0.0011738319464106048,0.003994880051484768,0.00020670632368337787
remiwhite,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
hunyb,0.00037757221068529355,0.23734737313767224,0.002477547759013837,0.0013205262206937133,0.0001288807467369308
l-lefauxpas,0.0002831791580139702,0.24896012032054143,0.002317297135967859,0.023481952520541496,0.00010788479632116003
handlemchandface,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
grosseer,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
screamline,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
hometreez,0.00018878610534264677,0.2481844164363023,0.0004022354193774793,0.02345556429299195,7.338089158209754e-05
thanatosredux,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
adanelife,9.439305267132339e-05,0.20515104570100698,0.0,0.00016060366437973826,4.1478151606726235e-05
edwinaschaufler,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
michaelsudderth,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
mrgrumpeepantz,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
gaga234,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
margotescargot1,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
minutesdrag,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
jaxsb,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
balkansavage,0.00018878610534264677,0.2087035322393176,0.0026583592938733136,0.000519712849785257,8.301001950588162e-05
georgiegeeez,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
duke-of-bilgewater,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
abbie4science,0.00037757221068529355,0.22801919889800049,0.0015403008706082607,0.0007355409805723489,0.00012813006326294085
callsignwhisker,0.0006607513686992637,0.22240416509216107,0.0031721416264106606,0.0009354752726898881,0.0002659163867639329
1mollymcgee,0.00018878610534264677,0.2272171581769437,0.0004536957467138903,0.0012316602721397707,7.285425923514009e-05
stargirl918,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
pamecashman,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
zaggsz,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
chrisjustice01,0.0011327166320558807,0.2581635637001657,0.007014864340873881,0.02517347930538558,0.0003901370762687514
plutobro,9.439305267132339e-05,0.20519475488581998,0.0,0.0008258600960438813,4.155790459380522e-05
karmareminder,9.439305267132339e-05,0.20519475488581998,0.0,0.0008258600960438813,4.155790459380522e-05
toddlenrant,0.00018878610534264677,0.20520270401146687,9.440196356084207e-05,0.0008267492294413256,8.382969606210832e-05
stephstarfishly,9.439305267132339e-05,0.17026679524268723,0.0,2.7102008804948015e-05,5.004156443963678e-05
restingbeachface,0.0002831791580139702,0.23130499334075674,0.0008238212182294488,0.0012923539858263374,0.00010319981107467183
ginjerh,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
rgatess,0.00018878610534264677,0.22854061050587854,0.0006622538584444705,0.0008685705111621951,7.276741669231301e-05
poppins1,0.00018878610534264677,0.2288219793511599,0.00025364885068329386,0.0009523458660544806,7.264532295873646e-05
hogmeister1964,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
twilly910,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
jcs77,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
pl40,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
silencedogood1776,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
thedogknows,0.00018878610534264677,0.21639839856197401,0.0004617849120794991,0.0005410497313281758,7.236088890217056e-05
nickdineen,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
taviellie,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
brix2665,0.00018878610534264677,0.22109986434310758,0.0003171422426576549,0.0005855095398691598,7.278968926819604e-05
perfecthour,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
minidigs,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
magstarshine99,0.00018878610534264677,0.24282014256572462,0.00038819333348825616,0.0033517042878975535,7.127560699539402e-05
viviancomma,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
jasonvantaco,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
dwoods24,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
amyoddo,0.0002831791580139702,0.2218917560321716,0.0004361775611961891,0.0009314411088234961,0.00011181209182995012
justlookingk,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
jasonlipscombe,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
alpenglowdreams,0.0004719652633566169,0.21579451245595094,0.000535739720756114,0.0005633452530172253,0.00019207419650397187
robinsonreynolds,9.439305267132339e-05,0.1774955600978454,0.0,1.8481316541433437e-05,4.65760620259442e-05
reranged,9.439305267132339e-05,0.1774955600978454,0.0,1.8481316541433437e-05,4.65760620259442e-05
michiganmomof3,0.00018878610534264677,0.17750150794182695,9.440196356084206e-05,1.85012138032111e-05,9.169774839994645e-05
onkeltoby,9.439305267132339e-05,0.15074633237047683,0.0,6.065029378955923e-07,5.3373837203262817e-05
stevegelder,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
eplunk6580,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
teqbird,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
akchaos,0.00018878610534264677,0.24282014256572462,0.00038819333348825616,0.0033517042878975535,7.127560699539402e-05
tessacurly,0.00018878610534264677,0.20866242540032695,0.0001888039271216841,0.0005197098182555822,8.568596465563578e-05
briandunn,0.00018878610534264677,0.17264756689808025,9.440196356084206e-05,1.7068511573386154e-05,9.722001954123435e-05
hecubasdaughter,9.439305267132339e-05,0.14723090820651796,0.0,5.595245301493704e-07,5.5943451642064726e-05
gaelicgarlic,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
passionateliberal,0.0002831791580139702,0.23769351581781467,0.0010820360519637,0.0018046034572194523,0.0001019022174455485
kitchenquarantine,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
reaalamerican,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
pelgridge,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
sandydz,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
jayleec,0.00018878610534264677,0.2130646393950364,0.000421292711521288,0.0005535135956485136,7.487831626823199e-05
jb1888cf,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
boudicasal,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
elizabethpearce,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
wicked-lizzie,0.00018878610534264677,0.21141066831633773,0.0006417966290670972,0.0005476712626395101,7.762650171216773e-05
areyaserious,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
kgetler,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
carmelacruz,0.00018878610534264677,0.20865420597561696,9.440196356084206e-05,0.0005197092158661754,8.768355443813351e-05
idratherbeinmaine,9.439305267132339e-05,0.17263631326793338,0.0,1.7050135356007338e-05,5.101743534459629e-05
1bigdog,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
dwebbie,0.0002831791580139702,0.22685710614788326,0.0008198682096984117,0.0011550366840119427,0.00010370311569027068
another-humanist,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
diamondlifeca,0.0005663583160279403,0.2390558714685441,0.0012858506777177056,0.0016660300381523792,0.00018429408249987756
escapex11,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
maireathena,0.0004719652633566169,0.24430966492170744,0.0019135117446862492,0.0034896420015441657,0.00016786688361889528
laurielew1966,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
vashjinn,0.00018878610534264677,0.223842123056119,0.0007227254487882389,0.0006979039805989763,7.27420003913133e-05
lastresponder321,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
theharshtruth,0.0002831791580139702,0.2525447567284083,0.0018264552786170834,0.02366720655553378,0.00010178374059489175
1forreal,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
jj151177,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
karac1963,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
trubbagirl,0.00018878610534264677,0.21095601266452937,0.0003761097307717254,0.0005213456646392273,7.361405766965619e-05
sweakie,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
devdrastic,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
y2kdiva,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
melaynalokosky,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
jyotish1,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
obaldwin35,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
lbwoodruff,0.00018878610534264677,0.20865420597561696,9.440196356084206e-05,0.0005197092158661754,8.768355443813351e-05
franticee,9.439305267132339e-05,0.17263631326793338,0.0,1.7050135356007338e-05,5.101743534459629e-05
spewspewitt,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
budodon,0.0002831791580139702,0.22819601507808293,0.00037073976929000906,0.0008034231250289403,0.00010031620229281079
hrhraizen,0.00018878610534264677,0.2333428779101782,0.00016660758558816573,0.0014639622236664168,7.297430861791755e-05
mariaaragon64,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
zorglub1,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
ccameron,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
two-ch,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
lpforrester,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
amypj,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
seeingblue966,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
ampspeakout,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
leliworld,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
textualdeviance,0.00018878610534264677,0.20867886619260542,4.180538264942739e-05,0.000520146799966292,7.87901253414803e-05
sakaribaby,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
moodizafa,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
thosmas9,0.00018878610534264677,0.20865420597561696,9.440196356084206e-05,0.0005197092158661754,8.768355443813351e-05
erikastarrs,9.439305267132339e-05,0.17263631326793338,0.0,1.7050135356007338e-05,5.101743534459629e-05
splatterthought,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
bluecatsrule24,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
neilforreal,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
migelsantory,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
simmjess,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
rachelyn75,0.0002831791580139702,0.2110442647117415,0.003364033963925742,0.0005213909313410224,0.00011324780399642099
cupatee,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
bluefrommagioh,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
bluegenes80,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
ginloula,0.00018878610534264677,0.2481844164363023,0.0004022354193774793,0.02345556429299195,7.338089158209754e-05
courtney01,0.00018878610534264677,0.2333428779101782,0.00016660758558816573,0.0014639622236664168,7.297430861791755e-05
roeastm,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
mcdonaldssucks,0.00018878610534264677,0.20865420597561696,9.440196356084206e-05,0.0005197092158661754,8.768355443813351e-05
velouriaaa,9.439305267132339e-05,0.17263631326793338,0.0,1.7050135356007338e-05,5.101743534459629e-05
birdieguy,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
llynsey453,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
namrast,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
paulpiscitelli,9.439305267132339e-05,0.20012089614265746,0.0,0.0001179101626918019,4.085611494989636e-05
tird,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
scienceintheend,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
dale1212,0.00018878610534264677,0.2481844164363023,0.0004022354193774793,0.02345556429299195,7.338089158209754e-05
rbsnst,9.439305267132339e-05,0.20864598719842442,0.0,0.0005191502937254329,4.390013453315577e-05
wibluesgirl,9.439305267132339e-05,0.20462007957662148,0.0,0.00022459837353043773,4.4672923920482284e-05
adamkinzinger.substack.com,0.01642439116481027,0.2572545591413516,0.03034517519013579,0.006851216401462815,0.00616746058240194
tonelli1969,0.00018878610534264677,0.2399710059573697,0.0004618912471522731,0.003057152367702558,7.204839638272055e-05
leok123,0.0002831791580139702,0.23153753688121517,0.0011736326646558238,0.0007669025913450774,0.00010281264208569336
karmaiscoming,9.439305267132339e-05,0.20462007957662148,0.0,0.00022459837353043773,4.4672923920482284e-05
juliadilliard,0.00018878610534264677,0.2467048577150575,0.0009150113142857376,0.023161012372796955,7.415368096942407e-05
expatriot,0.00018878610534264677,0.2202861182733095,0.00021943974309015878,0.0005322180546652493,7.303966336636405e-05
jhernandez712,9.439305267132339e-05,0.20462007957662148,0.0,0.00022459837353043773,4.4672923920482284e-05
trollhagen,0.00018878610534264677,0.20462798423858455,9.440196356084206e-05,0.00022484017832277313,8.890216317101211e-05
c-leewest,9.439305267132339e-05,0.20462007957662148,0.0,0.00022459837353043773,4.4672923920482284e-05
dirtylens,9.439305267132339e-05,0.20462007957662148,0.0,0.00022459837353043773,4.4672923920482284e-05
albsmith,9.439305267132339e-05,0.20462007957662148,0.0,0.00022459837353043773,4.4672923920482284e-05
goldylocks63,9.439305267132339e-05,0.20462007957662148,0.0,0.00022459837353043773,4.4672923920482284e-05
